user_id,item_id,event_type,rating,quantity,price,event_ts,channel,interaction_strength,event_date,event_hour,category,brand,price_product,sentiment_score,popularity_score,price_norm,sentiment_norm,popularity_norm
U0128,I0081,view,,1,60.65,2026-02-26 08:54:22+00:00,mobile,1.0,2026-02-26,8,home,Orion,60.65,0.7010000000000001,0.10300000000000001,0.5012037037037036,0.579465541490858,0.09645909645909648
U0004,I0037,view,,1,17.51,2026-04-13 03:02:22+00:00,web,1.0,2026-04-13,3,sports,ZenCo,17.51,0.519,0.554,0.10175925925925926,0.3234880450070323,0.6471306471306473
U0161,I0014,view,,1,30.5,2026-03-16 02:31:22+00:00,mobile,1.0,2026-03-16,2,electronics,ZenCo,30.5,0.544,0.221,0.22203703703703703,0.3586497890295359,0.24053724053724057
U0219,I0079,view,,1,55.92,2026-04-12 03:50:22+00:00,web,1.0,2026-04-12,3,home,Aster,55.92,0.534,0.374,0.45740740740740743,0.3445850914205345,0.4273504273504274
U0137,I0070,view,,1,26.73,2026-04-27 08:17:22+00:00,web,1.0,2026-04-27,8,home,Nova,26.73,0.365,0.634,0.18712962962962965,0.10689170182841068,0.7448107448107448
U0220,I0075,view,,1,25.5,2026-03-30 19:03:22+00:00,web,1.0,2026-03-30,19,sports,ZenCo,25.5,0.7000000000000001,0.32,0.17574074074074075,0.5780590717299579,0.36141636141636146
U0013,I0044,cart,,1,16.15,2026-03-17 18:08:22+00:00,web,3.0,2026-03-17,18,home,Aster,16.15,0.797,0.046,0.08916666666666666,0.7144866385372713,0.02686202686202686
U0076,I0047,view,,1,36.67,2026-03-07 14:35:22+00:00,mobile,1.0,2026-03-07,14,home,Aster,36.67,0.966,0.395,0.2791666666666667,0.9521800281293952,0.45299145299145305
U0204,I0075,view,,1,25.5,2026-03-25 11:41:22+00:00,mobile,1.0,2026-03-25,11,sports,ZenCo,25.5,0.7000000000000001,0.32,0.17574074074074075,0.5780590717299579,0.36141636141636146
U0058,I0027,rating,3.0,1,58.32,2026-04-19 00:15:22+00:00,mobile,3.0,2026-04-19,0,sports,Orion,58.32,0.791,0.039,0.4796296296296296,0.7060478199718706,0.018315018315018316
U0189,I0053,view,,1,18.65,2026-04-02 08:49:22+00:00,mobile,1.0,2026-04-02,8,books,Pulse,18.65,0.745,0.249,0.1123148148148148,0.6413502109704642,0.27472527472527475
U0222,I0049,view,,1,10.95,2026-04-16 10:36:22+00:00,mobile,1.0,2026-04-16,10,books,UrbanLeaf,10.95,0.716,0.125,0.04101851851851851,0.60056258790436,0.12332112332112333
U0055,I0017,purchase,,2,25.29,2026-02-24 09:41:22+00:00,web,5.0,2026-02-24,9,beauty,UrbanLeaf,25.29,0.804,0.343,0.17379629629629628,0.7243319268635725,0.38949938949938956
U0013,I0080,purchase,,1,16.0,2026-03-03 11:38:22+00:00,web,5.0,2026-03-03,11,home,Nova,16.0,0.681,0.432,0.08777777777777777,0.5513361462728552,0.4981684981684982
U0202,I0120,view,,1,26.42,2026-04-13 21:28:22+00:00,web,1.0,2026-04-13,21,electronics,Nova,26.42,0.501,0.108,0.1842592592592593,0.29817158931082977,0.10256410256410256
U0125,I0052,view,,1,30.37,2026-03-30 12:06:22+00:00,mobile,1.0,2026-03-30,12,beauty,Nova,30.37,0.934,0.362,0.22083333333333333,0.9071729957805906,0.41269841269841273
U0187,I0056,view,,1,21.96,2026-02-06 16:03:22+00:00,mobile,1.0,2026-02-06,16,books,Nova,21.96,0.606,0.146,0.14296296296296296,0.4458509142053445,0.14896214896214896
U0048,I0101,view,,1,48.0,2026-02-17 09:38:22+00:00,mobile,1.0,2026-02-17,9,electronics,UrbanLeaf,48.0,0.773,0.338,0.38407407407407407,0.6807313642756679,0.3833943833943835
U0003,I0005,view,,1,20.52,2026-03-16 16:10:22+00:00,mobile,1.0,2026-03-16,16,home,ZenCo,20.52,0.669,0.275,0.1296296296296296,0.5344585091420535,0.3064713064713065
U0031,I0091,view,,1,42.99,2026-02-25 07:04:22+00:00,web,1.0,2026-02-25,7,beauty,ZenCo,42.99,0.592,0.222,0.3376851851851852,0.4261603375527425,0.2417582417582418
U0033,I0089,purchase,,1,40.79,2026-03-31 02:06:22+00:00,web,5.0,2026-03-31,2,sports,Pulse,40.79,0.627,0.22,0.3173148148148148,0.47538677918424754,0.23931623931623935
U0074,I0023,view,,1,51.99,2026-03-02 02:52:22+00:00,web,1.0,2026-03-02,2,fashion,Pulse,51.99,0.717,0.455,0.4210185185185185,0.6019690576652602,0.5262515262515263
U0132,I0017,purchase,,1,25.29,2026-05-01 02:58:22+00:00,mobile,5.0,2026-05-01,2,beauty,UrbanLeaf,25.29,0.804,0.343,0.17379629629629628,0.7243319268635725,0.38949938949938956
U0157,I0092,view,,1,16.23,2026-04-08 13:09:22+00:00,web,1.0,2026-04-08,13,beauty,ZenCo,16.23,0.8140000000000001,0.035,0.0899074074074074,0.7383966244725738,0.013431013431013435
U0020,I0119,view,,1,34.0,2026-02-25 11:21:22+00:00,web,1.0,2026-02-25,11,beauty,Pulse,34.0,0.9460000000000001,0.10400000000000001,0.2544444444444444,0.9240506329113923,0.0976800976800977
U0198,I0073,purchase,,2,25.28,2026-02-23 03:30:22+00:00,web,5.0,2026-02-23,3,electronics,Pulse,25.28,0.545,0.116,0.1737037037037037,0.360056258790436,0.11233211233211235
U0125,I0098,view,,1,35.06,2026-02-07 05:17:22+00:00,web,1.0,2026-02-07,5,books,Pulse,35.06,0.709,0.449,0.2642592592592593,0.590717299578059,0.518925518925519
U0104,I0064,view,,1,28.05,2026-04-04 23:07:22+00:00,mobile,1.0,2026-04-04,23,sports,Nova,28.05,0.641,0.34500000000000003,0.19935185185185184,0.49507735583684953,0.391941391941392
U0153,I0096,view,,1,36.87,2026-04-03 10:26:22+00:00,web,1.0,2026-04-03,10,home,UrbanLeaf,36.87,0.675,0.17,0.2810185185185185,0.5428973277074544,0.1782661782661783
U0143,I0060,rating,4.0,1,48.07,2026-02-03 02:55:22+00:00,mobile,4.0,2026-02-03,2,fashion,ZenCo,48.07,0.742,0.151,0.38472222222222224,0.6371308016877636,0.15506715506715507
U0069,I0077,rating,4.0,1,43.74,2026-04-29 06:20:22+00:00,mobile,4.0,2026-04-29,6,home,Orion,43.74,0.756,0.41600000000000004,0.3446296296296296,0.6568213783403657,0.4786324786324787
U0018,I0001,cart,,1,31.44,2026-04-02 15:09:22+00:00,web,3.0,2026-04-02,15,home,Aster,31.44,0.778,0.255,0.23074074074074075,0.6877637130801687,0.28205128205128205
U0107,I0002,view,,1,22.56,2026-03-08 14:13:22+00:00,web,1.0,2026-03-08,14,beauty,ZenCo,22.56,0.848,0.169,0.1485185185185185,0.7862165963431785,0.17704517704517708
U0082,I0117,rating,4.0,1,42.8,2026-04-09 00:48:22+00:00,mobile,4.0,2026-04-09,0,electronics,Pulse,42.8,0.8160000000000001,0.231,0.3359259259259259,0.7412095639943742,0.2527472527472528
U0066,I0093,cart,,1,35.82,2026-02-05 08:31:22+00:00,web,3.0,2026-02-05,8,fashion,UrbanLeaf,35.82,0.616,0.268,0.2712962962962963,0.4599156118143459,0.297924297924298
U0161,I0006,rating,3.0,1,21.38,2026-04-15 22:43:22+00:00,mobile,3.0,2026-04-15,22,electronics,UrbanLeaf,21.38,0.626,0.395,0.1375925925925926,0.47398030942334735,0.45299145299145305
U0027,I0005,purchase,,1,20.52,2026-03-12 05:08:22+00:00,mobile,5.0,2026-03-12,5,home,ZenCo,20.52,0.669,0.275,0.1296296296296296,0.5344585091420535,0.3064713064713065
U0032,I0047,view,,1,36.67,2026-02-04 20:00:22+00:00,mobile,1.0,2026-02-04,20,home,Aster,36.67,0.966,0.395,0.2791666666666667,0.9521800281293952,0.45299145299145305
U0160,I0081,rating,5.0,1,60.65,2026-04-28 16:02:22+00:00,web,5.0,2026-04-28,16,home,Orion,60.65,0.7010000000000001,0.10300000000000001,0.5012037037037036,0.579465541490858,0.09645909645909648
U0111,I0005,cart,,1,20.52,2026-02-20 15:51:22+00:00,mobile,3.0,2026-02-20,15,home,ZenCo,20.52,0.669,0.275,0.1296296296296296,0.5344585091420535,0.3064713064713065
U0201,I0063,purchase,,1,17.91,2026-03-03 01:43:22+00:00,web,5.0,2026-03-03,1,beauty,Nova,17.91,0.875,0.47300000000000003,0.10546296296296297,0.8241912798874823,0.5482295482295483
U0166,I0120,purchase,,1,26.42,2026-03-22 03:02:22+00:00,web,5.0,2026-03-22,3,electronics,Nova,26.42,0.501,0.108,0.1842592592592593,0.29817158931082977,0.10256410256410256
U0051,I0072,view,,1,21.99,2026-02-24 23:27:22+00:00,mobile,1.0,2026-02-24,23,electronics,Pulse,21.99,1.0,0.748,0.14324074074074072,0.9999999999999999,0.8840048840048841
U0230,I0028,view,,1,23.83,2026-02-27 14:04:22+00:00,mobile,1.0,2026-02-27,14,sports,Nova,23.83,0.467,0.08700000000000001,0.16027777777777774,0.25035161744022505,0.07692307692307694
U0115,I0042,view,,1,34.64,2026-04-14 08:57:22+00:00,mobile,1.0,2026-04-14,8,home,Nova,34.64,0.5740000000000001,0.15,0.26037037037037036,0.4008438818565402,0.15384615384615385
U0088,I0104,view,,1,41.88,2026-05-01 23:49:22+00:00,mobile,1.0,2026-05-01,23,electronics,Aster,41.88,0.799,0.487,0.3274074074074074,0.7172995780590717,0.5653235653235653
U0234,I0081,view,,1,60.65,2026-03-01 18:07:22+00:00,mobile,1.0,2026-03-01,18,home,Orion,60.65,0.7010000000000001,0.10300000000000001,0.5012037037037036,0.579465541490858,0.09645909645909648
U0002,I0092,cart,,1,16.23,2026-04-14 06:58:22+00:00,web,3.0,2026-04-14,6,beauty,ZenCo,16.23,0.8140000000000001,0.035,0.0899074074074074,0.7383966244725738,0.013431013431013435
U0202,I0074,view,,1,19.52,2026-02-04 00:51:22+00:00,web,1.0,2026-02-04,0,electronics,Nova,19.52,0.645,0.212,0.12037037037037036,0.5007032348804501,0.22954822954822957
U0234,I0082,purchase,,1,27.22,2026-04-07 08:24:22+00:00,mobile,5.0,2026-04-07,8,home,Nova,27.22,0.41300000000000003,0.363,0.19166666666666665,0.1744022503516175,0.41391941391941395
U0017,I0095,view,,1,11.84,2026-04-03 04:15:22+00:00,mobile,1.0,2026-04-03,4,sports,UrbanLeaf,11.84,0.886,0.197,0.04925925925925925,0.8396624472573838,0.21123321123321126
U0146,I0008,view,,1,36.94,2026-02-18 03:08:22+00:00,mobile,1.0,2026-02-18,3,sports,Orion,36.94,0.289,0.317,0.2816666666666666,0.0,0.35775335775335776
U0162,I0001,view,,1,31.44,2026-04-24 16:55:22+00:00,web,1.0,2026-04-24,16,home,Aster,31.44,0.778,0.255,0.23074074074074075,0.6877637130801687,0.28205128205128205
U0224,I0079,rating,5.0,1,55.92,2026-03-16 20:19:22+00:00,web,5.0,2026-03-16,20,home,Aster,55.92,0.534,0.374,0.45740740740740743,0.3445850914205345,0.4273504273504274
U0178,I0064,purchase,,2,28.05,2026-03-27 11:52:22+00:00,mobile,5.0,2026-03-27,11,sports,Nova,28.05,0.641,0.34500000000000003,0.19935185185185184,0.49507735583684953,0.391941391941392
U0118,I0115,cart,,1,29.97,2026-02-09 19:44:22+00:00,web,3.0,2026-02-09,19,beauty,Nova,29.97,0.788,0.161,0.21712962962962962,0.7018284106891702,0.1672771672771673
U0088,I0108,view,,1,101.53,2026-04-05 00:00:22+00:00,web,1.0,2026-04-05,0,beauty,UrbanLeaf,101.53,0.485,0.212,0.8797222222222222,0.2756680731364276,0.22954822954822957
U0152,I0018,cart,,1,34.0,2026-03-08 08:06:22+00:00,mobile,3.0,2026-03-08,8,books,Nova,34.0,0.517,0.384,0.2544444444444444,0.32067510548523204,0.4395604395604396
U0066,I0093,purchase,,1,35.82,2026-04-07 21:29:22+00:00,mobile,5.0,2026-04-07,21,fashion,UrbanLeaf,35.82,0.616,0.268,0.2712962962962963,0.4599156118143459,0.297924297924298
U0045,I0017,view,,1,25.29,2026-03-24 11:03:22+00:00,mobile,1.0,2026-03-24,11,beauty,UrbanLeaf,25.29,0.804,0.343,0.17379629629629628,0.7243319268635725,0.38949938949938956
U0140,I0021,view,,1,19.0,2026-02-05 17:20:22+00:00,web,1.0,2026-02-05,17,beauty,UrbanLeaf,19.0,0.844,0.467,0.11555555555555556,0.780590717299578,0.540903540903541
U0089,I0022,purchase,,1,23.73,2026-04-06 01:23:22+00:00,web,5.0,2026-04-06,1,fashion,Orion,23.73,0.511,0.524,0.15935185185185186,0.3122362869198312,0.6105006105006106
U0232,I0025,view,,1,15.52,2026-02-19 16:03:22+00:00,web,1.0,2026-02-19,16,beauty,Nova,15.52,0.76,0.761,0.08333333333333333,0.6624472573839663,0.8998778998779
U0008,I0078,view,,1,41.4,2026-02-05 15:56:22+00:00,mobile,1.0,2026-02-05,15,beauty,Pulse,41.4,0.875,0.403,0.32296296296296295,0.8241912798874823,0.46275946275946284
U0086,I0082,cart,,1,27.22,2026-04-22 19:28:22+00:00,mobile,3.0,2026-04-22,19,home,Nova,27.22,0.41300000000000003,0.363,0.19166666666666665,0.1744022503516175,0.41391941391941395
U0172,I0036,cart,,1,74.72,2026-03-19 09:01:22+00:00,mobile,3.0,2026-03-19,9,fashion,Orion,74.72,0.598,0.393,0.6314814814814814,0.43459915611814337,0.4505494505494506
U0133,I0032,view,,1,68.88,2026-02-02 02:27:22+00:00,web,1.0,2026-02-02,2,electronics,ZenCo,68.88,0.794,0.11,0.5774074074074073,0.710267229254571,0.10500610500610502
U0056,I0106,purchase,,1,26.93,2026-04-09 20:41:22+00:00,web,5.0,2026-04-09,20,sports,Nova,26.93,0.41400000000000003,0.40700000000000003,0.18898148148148147,0.1758087201125177,0.4676434676434677
U0218,I0006,view,,1,21.38,2026-04-29 09:21:22+00:00,web,1.0,2026-04-29,9,electronics,UrbanLeaf,21.38,0.626,0.395,0.1375925925925926,0.47398030942334735,0.45299145299145305
U0214,I0027,view,,1,58.32,2026-03-04 11:44:22+00:00,web,1.0,2026-03-04,11,sports,Orion,58.32,0.791,0.039,0.4796296296296296,0.7060478199718706,0.018315018315018316
U0029,I0096,view,,1,36.87,2026-03-16 20:02:22+00:00,web,1.0,2026-03-16,20,home,UrbanLeaf,36.87,0.675,0.17,0.2810185185185185,0.5428973277074544,0.1782661782661783
U0185,I0091,view,,1,42.99,2026-02-23 02:34:22+00:00,mobile,1.0,2026-02-23,2,beauty,ZenCo,42.99,0.592,0.222,0.3376851851851852,0.4261603375527425,0.2417582417582418
U0004,I0027,view,,1,58.32,2026-04-01 02:53:22+00:00,web,1.0,2026-04-01,2,sports,Orion,58.32,0.791,0.039,0.4796296296296296,0.7060478199718706,0.018315018315018316
U0218,I0040,purchase,,1,56.71,2026-04-06 19:53:22+00:00,web,5.0,2026-04-06,19,books,Orion,56.71,0.612,0.625,0.4647222222222222,0.45428973277074536,0.7338217338217339
U0104,I0087,rating,4.0,1,58.68,2026-04-03 11:57:22+00:00,web,4.0,2026-04-03,11,electronics,UrbanLeaf,58.68,0.7000000000000001,0.155,0.482962962962963,0.5780590717299579,0.15995115995115997
U0116,I0007,view,,1,50.51,2026-04-04 14:08:22+00:00,web,1.0,2026-04-04,14,books,UrbanLeaf,50.51,0.41300000000000003,0.309,0.4073148148148148,0.1744022503516175,0.347985347985348
U0056,I0095,view,,1,11.84,2026-03-17 05:16:22+00:00,mobile,1.0,2026-03-17,5,sports,UrbanLeaf,11.84,0.886,0.197,0.04925925925925925,0.8396624472573838,0.21123321123321126
U0001,I0032,view,,1,68.88,2026-04-23 16:06:22+00:00,mobile,1.0,2026-04-23,16,electronics,ZenCo,68.88,0.794,0.11,0.5774074074074073,0.710267229254571,0.10500610500610502
U0082,I0031,view,,1,6.52,2026-03-09 21:17:22+00:00,mobile,1.0,2026-03-09,21,books,UrbanLeaf,6.52,0.8240000000000001,0.45,0.0,0.7524613220815753,0.5201465201465202
U0060,I0091,purchase,,1,42.99,2026-02-12 17:14:22+00:00,web,5.0,2026-02-12,17,beauty,ZenCo,42.99,0.592,0.222,0.3376851851851852,0.4261603375527425,0.2417582417582418
U0115,I0047,rating,5.0,1,36.67,2026-02-17 22:11:22+00:00,web,5.0,2026-02-17,22,home,Aster,36.67,0.966,0.395,0.2791666666666667,0.9521800281293952,0.45299145299145305
U0017,I0036,view,,1,74.72,2026-04-17 08:49:22+00:00,mobile,1.0,2026-04-17,8,fashion,Orion,74.72,0.598,0.393,0.6314814814814814,0.43459915611814337,0.4505494505494506
U0014,I0105,view,,1,20.28,2026-04-14 23:40:22+00:00,mobile,1.0,2026-04-14,23,books,Aster,20.28,0.837,0.151,0.1274074074074074,0.770745428973277,0.15506715506715507
U0006,I0029,view,,1,83.41,2026-03-16 21:41:22+00:00,web,1.0,2026-03-16,21,home,Orion,83.41,1.0,0.71,0.7119444444444444,0.9999999999999999,0.8376068376068376
U0057,I0065,purchase,,1,45.15,2026-02-12 21:33:22+00:00,web,5.0,2026-02-12,21,fashion,Nova,45.15,0.521,0.28700000000000003,0.35768518518518516,0.3263009845288326,0.3211233211233212
U0176,I0118,cart,,1,24.81,2026-02-02 22:28:22+00:00,web,3.0,2026-02-02,22,books,Nova,24.81,1.0,0.20500000000000002,0.1693518518518518,0.9999999999999999,0.22100122100122105
U0172,I0081,view,,1,60.65,2026-04-14 14:15:22+00:00,web,1.0,2026-04-14,14,home,Orion,60.65,0.7010000000000001,0.10300000000000001,0.5012037037037036,0.579465541490858,0.09645909645909648
U0119,I0093,view,,1,35.82,2026-04-10 03:26:22+00:00,mobile,1.0,2026-04-10,3,fashion,UrbanLeaf,35.82,0.616,0.268,0.2712962962962963,0.4599156118143459,0.297924297924298
U0146,I0049,view,,1,10.95,2026-04-12 11:15:22+00:00,mobile,1.0,2026-04-12,11,books,UrbanLeaf,10.95,0.716,0.125,0.04101851851851851,0.60056258790436,0.12332112332112333
U0218,I0095,cart,,1,11.84,2026-02-02 20:40:22+00:00,mobile,3.0,2026-02-02,20,sports,UrbanLeaf,11.84,0.886,0.197,0.04925925925925925,0.8396624472573838,0.21123321123321126
U0014,I0024,cart,,1,24.65,2026-03-30 12:21:22+00:00,web,3.0,2026-03-30,12,sports,ZenCo,24.65,0.79,0.5750000000000001,0.16787037037037034,0.7046413502109704,0.6727716727716729
U0112,I0079,cart,,1,55.92,2026-04-01 00:33:22+00:00,mobile,3.0,2026-04-01,0,home,Aster,55.92,0.534,0.374,0.45740740740740743,0.3445850914205345,0.4273504273504274
U0220,I0024,cart,,1,24.65,2026-03-22 06:11:22+00:00,web,3.0,2026-03-22,6,sports,ZenCo,24.65,0.79,0.5750000000000001,0.16787037037037034,0.7046413502109704,0.6727716727716729
U0158,I0030,rating,4.0,1,19.11,2026-02-24 11:22:22+00:00,web,4.0,2026-02-24,11,fashion,Orion,19.11,0.679,0.384,0.11657407407407407,0.5485232067510549,0.4395604395604396
U0096,I0017,rating,5.0,1,25.29,2026-04-26 10:16:22+00:00,mobile,5.0,2026-04-26,10,beauty,UrbanLeaf,25.29,0.804,0.343,0.17379629629629628,0.7243319268635725,0.38949938949938956
U0115,I0016,rating,4.0,1,41.84,2026-04-01 01:00:22+00:00,web,4.0,2026-04-01,1,home,Aster,41.84,0.916,0.26,0.32703703703703707,0.8818565400843882,0.2881562881562882
U0123,I0089,view,,1,40.79,2026-04-03 13:53:22+00:00,mobile,1.0,2026-04-03,13,sports,Pulse,40.79,0.627,0.22,0.3173148148148148,0.47538677918424754,0.23931623931623935
U0041,I0015,cart,,1,19.27,2026-03-02 14:45:22+00:00,mobile,3.0,2026-03-02,14,electronics,Orion,19.27,0.914,0.342,0.11805555555555554,0.8790436005625878,0.38827838827838834
U0106,I0046,view,,1,32.06,2026-02-18 16:18:22+00:00,mobile,1.0,2026-02-18,16,books,Pulse,32.06,0.972,0.131,0.23648148148148151,0.9606188466947959,0.13064713064713065
U0079,I0053,view,,1,18.65,2026-04-19 11:40:22+00:00,mobile,1.0,2026-04-19,11,books,Pulse,18.65,0.745,0.249,0.1123148148148148,0.6413502109704642,0.27472527472527475
U0025,I0021,view,,1,19.0,2026-04-19 00:53:22+00:00,web,1.0,2026-04-19,0,beauty,UrbanLeaf,19.0,0.844,0.467,0.11555555555555556,0.780590717299578,0.540903540903541
U0224,I0090,view,,1,12.85,2026-03-22 03:11:22+00:00,mobile,1.0,2026-03-22,3,home,Orion,12.85,0.41200000000000003,0.123,0.0586111111111111,0.1729957805907174,0.1208791208791209
U0181,I0001,rating,5.0,1,31.44,2026-04-05 14:17:22+00:00,web,5.0,2026-04-05,14,home,Aster,31.44,0.778,0.255,0.23074074074074075,0.6877637130801687,0.28205128205128205
U0135,I0001,view,,1,31.44,2026-02-21 19:00:22+00:00,mobile,1.0,2026-02-21,19,home,Aster,31.44,0.778,0.255,0.23074074074074075,0.6877637130801687,0.28205128205128205
U0167,I0074,cart,,1,19.52,2026-03-07 11:16:22+00:00,web,3.0,2026-03-07,11,electronics,Nova,19.52,0.645,0.212,0.12037037037037036,0.5007032348804501,0.22954822954822957
U0193,I0059,view,,1,24.91,2026-02-26 04:30:22+00:00,mobile,1.0,2026-02-26,4,books,Pulse,24.91,0.758,0.376,0.17027777777777775,0.6596343178621659,0.4297924297924298
U0187,I0041,view,,1,35.48,2026-03-08 09:03:22+00:00,web,1.0,2026-03-08,9,fashion,UrbanLeaf,35.48,0.656,0.211,0.26814814814814814,0.5161744022503516,0.22832722832722835
U0139,I0054,view,,1,35.21,2026-03-07 09:19:22+00:00,web,1.0,2026-03-07,9,beauty,UrbanLeaf,35.21,0.667,0.323,0.26564814814814813,0.5316455696202532,0.3650793650793651
U0031,I0090,view,,1,12.85,2026-04-14 23:51:22+00:00,web,1.0,2026-04-14,23,home,Orion,12.85,0.41200000000000003,0.123,0.0586111111111111,0.1729957805907174,0.1208791208791209
U0136,I0075,view,,1,25.5,2026-04-01 17:45:22+00:00,mobile,1.0,2026-04-01,17,sports,ZenCo,25.5,0.7000000000000001,0.32,0.17574074074074075,0.5780590717299579,0.36141636141636146
U0127,I0097,view,,1,42.6,2026-03-24 12:53:22+00:00,web,1.0,2026-03-24,12,fashion,ZenCo,42.6,0.549,0.041,0.3340740740740741,0.3656821378340366,0.020757020757020763
U0105,I0048,rating,5.0,1,22.53,2026-03-25 05:04:22+00:00,web,5.0,2026-03-25,5,books,Nova,22.53,0.897,0.2,0.14824074074074073,0.8551336146272855,0.2148962148962149
U0196,I0065,purchase,,1,45.15,2026-04-23 00:16:22+00:00,mobile,5.0,2026-04-23,0,fashion,Nova,45.15,0.521,0.28700000000000003,0.35768518518518516,0.3263009845288326,0.3211233211233212
U0097,I0078,view,,1,41.4,2026-02-14 20:39:22+00:00,web,1.0,2026-02-14,20,beauty,Pulse,41.4,0.875,0.403,0.32296296296296295,0.8241912798874823,0.46275946275946284
U0124,I0003,view,,1,12.56,2026-02-08 03:42:22+00:00,mobile,1.0,2026-02-08,3,home,Pulse,12.56,0.686,0.39,0.055925925925925934,0.5583684950773559,0.4468864468864469
U0129,I0100,rating,3.0,1,54.26,2026-02-15 17:43:22+00:00,web,3.0,2026-02-15,17,sports,UrbanLeaf,54.26,0.5670000000000001,0.527,0.44203703703703706,0.39099859353023914,0.6141636141636142
U0171,I0052,purchase,,2,30.37,2026-03-04 18:50:22+00:00,mobile,5.0,2026-03-04,18,beauty,Nova,30.37,0.934,0.362,0.22083333333333333,0.9071729957805906,0.41269841269841273
U0239,I0069,view,,1,41.22,2026-03-16 14:07:22+00:00,mobile,1.0,2026-03-16,14,books,UrbanLeaf,41.22,0.896,0.375,0.3212962962962963,0.8537271448663853,0.4285714285714286
U0061,I0001,view,,1,31.44,2026-02-07 18:07:22+00:00,mobile,1.0,2026-02-07,18,home,Aster,31.44,0.778,0.255,0.23074074074074075,0.6877637130801687,0.28205128205128205
U0207,I0103,cart,,1,51.23,2026-03-25 13:20:22+00:00,web,3.0,2026-03-25,13,beauty,ZenCo,51.23,0.537,0.259,0.41398148148148145,0.3488045007032349,0.28693528693528697
U0039,I0012,cart,,1,67.3,2026-03-19 08:57:22+00:00,mobile,3.0,2026-03-19,8,sports,Pulse,67.3,0.642,0.37,0.5627777777777777,0.4964838255977496,0.4224664224664225
U0126,I0082,view,,1,27.22,2026-02-09 04:13:22+00:00,web,1.0,2026-02-09,4,home,Nova,27.22,0.41300000000000003,0.363,0.19166666666666665,0.1744022503516175,0.41391941391941395
U0034,I0102,cart,,1,45.37,2026-04-23 04:58:22+00:00,web,3.0,2026-04-23,4,electronics,UrbanLeaf,45.37,0.5690000000000001,0.498,0.3597222222222222,0.3938115330520394,0.5787545787545788
U0093,I0026,purchase,,1,13.5,2026-03-02 03:26:22+00:00,web,5.0,2026-03-02,3,home,ZenCo,13.5,0.481,0.19,0.06462962962962963,0.27004219409282704,0.2026862026862027
U0126,I0060,view,,1,48.07,2026-04-28 01:38:22+00:00,mobile,1.0,2026-04-28,1,fashion,ZenCo,48.07,0.742,0.151,0.38472222222222224,0.6371308016877636,0.15506715506715507
U0010,I0019,rating,4.0,1,35.63,2026-04-18 06:13:22+00:00,mobile,4.0,2026-04-18,6,beauty,UrbanLeaf,35.63,0.65,0.368,0.2695370370370371,0.5077355836849508,0.42002442002442003
U0190,I0003,view,,1,12.56,2026-04-10 04:33:22+00:00,web,1.0,2026-04-10,4,home,Pulse,12.56,0.686,0.39,0.055925925925925934,0.5583684950773559,0.4468864468864469
U0013,I0080,view,,1,16.0,2026-03-13 08:09:22+00:00,web,1.0,2026-03-13,8,home,Nova,16.0,0.681,0.432,0.08777777777777777,0.5513361462728552,0.4981684981684982
U0111,I0119,view,,1,34.0,2026-04-02 11:13:22+00:00,mobile,1.0,2026-04-02,11,beauty,Pulse,34.0,0.9460000000000001,0.10400000000000001,0.2544444444444444,0.9240506329113923,0.0976800976800977
U0036,I0022,cart,,1,23.73,2026-02-18 13:19:22+00:00,mobile,3.0,2026-02-18,13,fashion,Orion,23.73,0.511,0.524,0.15935185185185186,0.3122362869198312,0.6105006105006106
U0059,I0002,view,,1,22.56,2026-02-08 15:27:22+00:00,mobile,1.0,2026-02-08,15,beauty,ZenCo,22.56,0.848,0.169,0.1485185185185185,0.7862165963431785,0.17704517704517708
U0131,I0091,purchase,,3,42.99,2026-04-04 11:15:22+00:00,web,5.0,2026-04-04,11,beauty,ZenCo,42.99,0.592,0.222,0.3376851851851852,0.4261603375527425,0.2417582417582418
U0118,I0119,view,,1,34.0,2026-03-29 08:52:22+00:00,mobile,1.0,2026-03-29,8,beauty,Pulse,34.0,0.9460000000000001,0.10400000000000001,0.2544444444444444,0.9240506329113923,0.0976800976800977
U0076,I0092,cart,,1,16.23,2026-04-19 08:03:22+00:00,mobile,3.0,2026-04-19,8,beauty,ZenCo,16.23,0.8140000000000001,0.035,0.0899074074074074,0.7383966244725738,0.013431013431013435
U0193,I0100,view,,1,54.26,2026-03-19 04:37:22+00:00,web,1.0,2026-03-19,4,sports,UrbanLeaf,54.26,0.5670000000000001,0.527,0.44203703703703706,0.39099859353023914,0.6141636141636142
U0207,I0022,view,,1,23.73,2026-02-02 03:59:22+00:00,mobile,1.0,2026-02-02,3,fashion,Orion,23.73,0.511,0.524,0.15935185185185186,0.3122362869198312,0.6105006105006106
U0020,I0120,cart,,1,26.42,2026-02-27 08:47:22+00:00,web,3.0,2026-02-27,8,electronics,Nova,26.42,0.501,0.108,0.1842592592592593,0.29817158931082977,0.10256410256410256
U0026,I0016,view,,1,41.84,2026-04-21 03:49:22+00:00,mobile,1.0,2026-04-21,3,home,Aster,41.84,0.916,0.26,0.32703703703703707,0.8818565400843882,0.2881562881562882
U0190,I0096,rating,4.0,1,36.87,2026-03-12 03:46:22+00:00,mobile,4.0,2026-03-12,3,home,UrbanLeaf,36.87,0.675,0.17,0.2810185185185185,0.5428973277074544,0.1782661782661783
