user_id,item_id,event_type,rating,quantity,price,event_ts,channel,interaction_strength,event_date,event_hour
U0229,I0046,view,,1,32.06,2026-04-21 16:17:22+00:00,mobile,1.0,2026-04-21,16
U0037,I0027,view,,1,58.32,2026-02-28 11:56:22+00:00,mobile,1.0,2026-02-28,11
U0073,I0083,purchase,,1,17.83,2026-04-22 10:00:22+00:00,mobile,5.0,2026-04-22,10
U0132,I0063,view,,1,17.91,2026-02-17 04:40:22+00:00,web,1.0,2026-02-17,4
U0139,I0021,view,,1,19.0,2026-04-09 06:51:22+00:00,mobile,1.0,2026-04-09,6
U0138,I0043,rating,4.0,1,34.18,2026-02-26 03:48:22+00:00,mobile,4.0,2026-02-26,3
U0144,I0087,cart,,1,58.68,2026-02-21 23:40:22+00:00,mobile,3.0,2026-02-21,23
U0224,I0081,rating,4.0,1,60.65,2026-04-06 21:33:22+00:00,web,4.0,2026-04-06,21
U0026,I0047,view,,1,36.67,2026-02-11 19:45:22+00:00,mobile,1.0,2026-02-11,19
U0237,I0084,view,,1,27.83,2026-03-12 04:00:22+00:00,mobile,1.0,2026-03-12,4
U0090,I0047,cart,,1,36.67,2026-03-25 09:57:22+00:00,web,3.0,2026-03-25,9
U0163,I0024,rating,5.0,1,24.65,2026-04-04 08:32:22+00:00,web,5.0,2026-04-04,8
U0055,I0019,view,,1,35.63,2026-04-10 08:26:22+00:00,mobile,1.0,2026-04-10,8
U0240,I0083,view,,1,17.83,2026-03-03 19:50:22+00:00,mobile,1.0,2026-03-03,19
U0183,I0048,cart,,1,22.53,2026-03-01 22:18:22+00:00,web,3.0,2026-03-01,22
U0016,I0013,purchase,,2,28.54,2026-03-12 02:44:22+00:00,web,5.0,2026-03-12,2
U0173,I0054,view,,1,35.21,2026-04-25 15:45:22+00:00,mobile,1.0,2026-04-25,15
U0183,I0018,view,,1,34.0,2026-03-24 07:12:22+00:00,web,1.0,2026-03-24,7
U0225,I0080,cart,,1,16.0,2026-02-14 03:08:22+00:00,mobile,3.0,2026-02-14,3
U0015,I0054,cart,,1,35.21,2026-03-27 08:59:22+00:00,web,3.0,2026-03-27,8
U0018,I0081,cart,,1,60.65,2026-03-30 06:44:22+00:00,mobile,3.0,2026-03-30,6
U0032,I0042,rating,5.0,1,34.64,2026-02-05 18:20:22+00:00,mobile,5.0,2026-02-05,18
U0191,I0049,view,,1,10.95,2026-03-31 11:11:22+00:00,mobile,1.0,2026-03-31,11
U0023,I0074,view,,1,19.52,2026-03-09 09:47:22+00:00,mobile,1.0,2026-03-09,9
U0148,I0034,view,,1,32.38,2026-03-29 07:12:22+00:00,web,1.0,2026-03-29,7
U0034,I0102,cart,,1,45.37,2026-02-17 03:55:22+00:00,web,3.0,2026-02-17,3
U0015,I0063,view,,1,17.91,2026-02-27 03:10:22+00:00,mobile,1.0,2026-02-27,3
U0198,I0021,purchase,,1,19.0,2026-03-23 17:50:22+00:00,mobile,5.0,2026-03-23,17
U0039,I0054,view,,1,35.21,2026-04-03 04:10:22+00:00,mobile,1.0,2026-04-03,4
U0184,I0056,cart,,1,21.96,2026-03-01 19:53:22+00:00,mobile,3.0,2026-03-01,19
U0071,I0060,cart,,1,48.07,2026-04-16 22:09:22+00:00,web,3.0,2026-04-16,22
U0228,I0065,view,,1,45.15,2026-03-13 22:57:22+00:00,mobile,1.0,2026-03-13,22
U0184,I0039,view,,1,14.55,2026-02-13 01:07:22+00:00,mobile,1.0,2026-02-13,1
U0183,I0013,cart,,1,28.54,2026-02-11 00:27:22+00:00,mobile,3.0,2026-02-11,0
U0188,I0120,purchase,,1,26.42,2026-04-06 17:35:22+00:00,web,5.0,2026-04-06,17
U0015,I0088,view,,1,30.05,2026-03-31 00:21:22+00:00,mobile,1.0,2026-03-31,0
U0213,I0041,view,,1,35.48,2026-02-08 18:06:22+00:00,web,1.0,2026-02-08,18
U0099,I0051,purchase,,1,24.93,2026-03-02 08:35:22+00:00,web,5.0,2026-03-02,8
U0127,I0079,view,,1,55.92,2026-03-10 17:49:22+00:00,mobile,1.0,2026-03-10,17
U0214,I0066,view,,1,22.7,2026-03-26 20:03:22+00:00,mobile,1.0,2026-03-26,20
U0207,I0015,purchase,,1,19.27,2026-04-21 08:53:22+00:00,mobile,5.0,2026-04-21,8
U0168,I0051,view,,1,24.93,2026-03-22 06:22:22+00:00,web,1.0,2026-03-22,6
U0118,I0019,view,,1,35.63,2026-04-12 19:08:22+00:00,mobile,1.0,2026-04-12,19
U0064,I0050,view,,1,15.33,2026-03-06 17:06:22+00:00,mobile,1.0,2026-03-06,17
U0065,I0060,view,,1,48.07,2026-03-15 04:50:22+00:00,web,1.0,2026-03-15,4
U0181,I0027,view,,1,58.32,2026-02-09 14:56:22+00:00,mobile,1.0,2026-02-09,14
U0179,I0060,view,,1,48.07,2026-04-05 04:39:22+00:00,mobile,1.0,2026-04-05,4
U0197,I0072,purchase,,1,21.99,2026-03-18 20:21:22+00:00,web,5.0,2026-03-18,20
U0213,I0022,view,,1,23.73,2026-02-12 01:57:22+00:00,web,1.0,2026-02-12,1
U0066,I0062,purchase,,1,23.59,2026-04-13 06:42:22+00:00,mobile,5.0,2026-04-13,6
U0161,I0079,cart,,1,55.92,2026-04-29 05:04:22+00:00,web,3.0,2026-04-29,5
U0221,I0011,cart,,1,15.55,2026-02-08 15:36:22+00:00,mobile,3.0,2026-02-08,15
U0237,I0105,view,,1,20.28,2026-02-13 15:46:22+00:00,mobile,1.0,2026-02-13,15
U0027,I0005,purchase,,1,20.52,2026-03-30 07:28:22+00:00,web,5.0,2026-03-30,7
U0146,I0039,view,,1,14.55,2026-03-27 08:10:22+00:00,web,1.0,2026-03-27,8
U0044,I0098,view,,1,35.06,2026-02-17 02:52:22+00:00,web,1.0,2026-02-17,2
U0212,I0027,rating,1.0,1,58.32,2026-04-09 13:19:22+00:00,web,1.0,2026-04-09,13
U0225,I0044,view,,1,16.15,2026-02-21 20:25:22+00:00,web,1.0,2026-02-21,20
U0130,I0112,view,,1,53.68,2026-02-06 20:08:22+00:00,web,1.0,2026-02-06,20
U0235,I0074,cart,,1,19.52,2026-03-11 17:50:22+00:00,web,3.0,2026-03-11,17
U0065,I0020,view,,1,27.33,2026-03-14 09:16:22+00:00,web,1.0,2026-03-14,9
U0105,I0056,view,,1,21.96,2026-02-27 02:49:22+00:00,web,1.0,2026-02-27,2
U0042,I0058,view,,1,18.03,2026-04-03 06:32:22+00:00,mobile,1.0,2026-04-03,6
U0026,I0081,purchase,,1,60.65,2026-02-08 00:09:22+00:00,mobile,5.0,2026-02-08,0
U0058,I0110,purchase,,1,26.64,2026-02-23 08:14:22+00:00,web,5.0,2026-02-23,8
U0072,I0105,cart,,1,20.28,2026-03-18 09:07:22+00:00,web,3.0,2026-03-18,9
U0011,I0011,view,,1,15.55,2026-02-18 23:21:22+00:00,mobile,1.0,2026-02-18,23
U0194,I0119,purchase,,1,34.0,2026-03-19 20:51:22+00:00,mobile,5.0,2026-03-19,20
U0007,I0011,purchase,,1,15.55,2026-04-05 06:11:22+00:00,mobile,5.0,2026-04-05,6
U0066,I0041,rating,3.0,1,35.48,2026-04-17 09:16:22+00:00,web,3.0,2026-04-17,9
U0090,I0082,view,,1,27.22,2026-02-18 22:26:22+00:00,mobile,1.0,2026-02-18,22
U0049,I0043,view,,1,34.18,2026-02-08 23:43:22+00:00,mobile,1.0,2026-02-08,23
U0108,I0007,view,,1,50.51,2026-03-21 09:39:22+00:00,web,1.0,2026-03-21,9
U0049,I0101,view,,1,48.0,2026-04-06 10:47:22+00:00,mobile,1.0,2026-04-06,10
U0103,I0002,view,,1,22.56,2026-03-22 01:00:22+00:00,mobile,1.0,2026-03-22,1
U0149,I0070,view,,1,26.73,2026-04-09 19:59:22+00:00,web,1.0,2026-04-09,19
U0111,I0082,rating,5.0,1,27.22,2026-02-27 04:52:22+00:00,mobile,5.0,2026-02-27,4
U0030,I0068,view,,1,16.18,2026-04-11 08:07:22+00:00,mobile,1.0,2026-04-11,8
U0064,I0016,view,,1,41.84,2026-04-15 03:19:22+00:00,mobile,1.0,2026-04-15,3
U0014,I0034,view,,1,32.38,2026-02-21 05:53:22+00:00,web,1.0,2026-02-21,5
U0206,I0025,view,,1,15.52,2026-03-31 17:55:22+00:00,mobile,1.0,2026-03-31,17
U0026,I0038,cart,,1,23.01,2026-02-15 04:59:22+00:00,mobile,3.0,2026-02-15,4
U0120,I0031,purchase,,1,6.52,2026-04-10 15:47:22+00:00,mobile,5.0,2026-04-10,15
U0185,I0019,cart,,1,35.63,2026-04-15 08:09:22+00:00,web,3.0,2026-04-15,8
U0092,I0006,view,,1,21.38,2026-02-06 12:44:22+00:00,mobile,1.0,2026-02-06,12
U0131,I0005,view,,1,20.52,2026-02-25 15:38:22+00:00,mobile,1.0,2026-02-25,15
U0154,I0002,purchase,,1,22.56,2026-02-21 04:13:22+00:00,mobile,5.0,2026-02-21,4
U0233,I0069,view,,1,41.22,2026-04-13 04:59:22+00:00,web,1.0,2026-04-13,4
U0085,I0057,rating,5.0,1,46.42,2026-03-23 18:10:22+00:00,mobile,5.0,2026-03-23,18
U0149,I0096,purchase,,1,36.87,2026-04-30 08:38:22+00:00,mobile,5.0,2026-04-30,8
U0232,I0002,rating,4.0,1,22.56,2026-03-28 02:40:22+00:00,web,4.0,2026-03-28,2
U0162,I0082,view,,1,27.22,2026-03-14 07:31:22+00:00,web,1.0,2026-03-14,7
U0210,I0049,purchase,,2,10.95,2026-03-12 21:46:22+00:00,web,5.0,2026-03-12,21
U0068,I0036,cart,,1,74.72,2026-03-06 10:49:22+00:00,mobile,3.0,2026-03-06,10
U0023,I0032,view,,1,68.88,2026-03-18 13:07:22+00:00,web,1.0,2026-03-18,13
U0228,I0053,purchase,,2,18.65,2026-02-05 06:25:22+00:00,web,5.0,2026-02-05,6
U0043,I0004,purchase,,1,24.4,2026-03-06 13:14:22+00:00,mobile,5.0,2026-03-06,13
U0153,I0029,rating,4.0,1,83.41,2026-03-10 23:33:22+00:00,web,4.0,2026-03-10,23
U0167,I0014,view,,1,30.5,2026-03-20 22:21:22+00:00,mobile,1.0,2026-03-20,22
U0230,I0028,rating,3.0,1,23.83,2026-04-29 16:08:22+00:00,web,3.0,2026-04-29,16
U0155,I0063,view,,1,17.91,2026-04-30 04:54:22+00:00,mobile,1.0,2026-04-30,4
U0146,I0107,purchase,,2,14.01,2026-04-23 22:35:22+00:00,mobile,5.0,2026-04-23,22
U0226,I0118,view,,1,24.81,2026-02-11 06:14:22+00:00,web,1.0,2026-02-11,6
U0137,I0016,view,,1,41.84,2026-02-07 02:30:22+00:00,mobile,1.0,2026-02-07,2
U0167,I0013,view,,1,28.54,2026-02-19 22:20:22+00:00,mobile,1.0,2026-02-19,22
U0161,I0107,view,,1,14.01,2026-03-25 15:59:22+00:00,mobile,1.0,2026-03-25,15
U0175,I0057,view,,1,46.42,2026-03-24 10:08:22+00:00,mobile,1.0,2026-03-24,10
U0090,I0090,view,,1,12.85,2026-04-29 11:13:22+00:00,web,1.0,2026-04-29,11
U0147,I0007,purchase,,1,50.51,2026-02-28 19:23:22+00:00,web,5.0,2026-02-28,19
U0107,I0045,rating,4.0,1,27.1,2026-02-26 17:11:22+00:00,mobile,4.0,2026-02-26,17
U0042,I0022,view,,1,23.73,2026-02-09 10:26:22+00:00,web,1.0,2026-02-09,10
U0219,I0011,cart,,1,15.55,2026-02-23 00:53:22+00:00,web,3.0,2026-02-23,0
U0059,I0068,view,,1,16.18,2026-04-01 01:42:22+00:00,web,1.0,2026-04-01,1
U0151,I0066,view,,1,22.7,2026-04-19 16:22:22+00:00,mobile,1.0,2026-04-19,16
U0055,I0091,view,,1,42.99,2026-03-24 14:46:22+00:00,web,1.0,2026-03-24,14
U0167,I0015,cart,,1,19.27,2026-03-05 12:41:22+00:00,mobile,3.0,2026-03-05,12
U0156,I0048,cart,,1,22.53,2026-02-02 02:16:22+00:00,mobile,3.0,2026-02-02,2
U0196,I0112,purchase,,1,53.68,2026-04-11 08:25:22+00:00,web,5.0,2026-04-11,8
U0030,I0117,cart,,1,42.8,2026-04-20 20:05:22+00:00,web,3.0,2026-04-20,20
U0146,I0101,purchase,,1,48.0,2026-02-03 11:34:22+00:00,web,5.0,2026-02-03,11
U0146,I0015,purchase,,2,19.27,2026-02-14 12:13:22+00:00,mobile,5.0,2026-02-14,12
U0113,I0001,view,,1,31.44,2026-02-11 11:56:22+00:00,web,1.0,2026-02-11,11
U0149,I0118,view,,1,24.81,2026-04-19 00:36:22+00:00,web,1.0,2026-04-19,0
U0110,I0037,view,,1,17.51,2026-04-05 07:00:22+00:00,web,1.0,2026-04-05,7
U0174,I0092,cart,,1,16.23,2026-03-27 04:15:22+00:00,mobile,3.0,2026-03-27,4
U0168,I0058,rating,4.0,1,18.03,2026-02-14 21:42:22+00:00,web,4.0,2026-02-14,21
U0137,I0070,rating,4.0,1,26.73,2026-02-08 18:55:22+00:00,mobile,4.0,2026-02-08,18
U0142,I0018,view,,1,34.0,2026-02-23 05:54:22+00:00,mobile,1.0,2026-02-23,5
U0046,I0095,purchase,,1,11.84,2026-03-11 10:20:22+00:00,web,5.0,2026-03-11,10
U0172,I0073,view,,1,25.28,2026-03-10 09:05:22+00:00,web,1.0,2026-03-10,9
U0037,I0110,view,,1,26.64,2026-02-16 21:36:22+00:00,mobile,1.0,2026-02-16,21
U0239,I0021,cart,,1,19.0,2026-04-30 01:54:22+00:00,web,3.0,2026-04-30,1
U0186,I0028,view,,1,23.83,2026-02-19 15:31:22+00:00,mobile,1.0,2026-02-19,15
U0030,I0010,view,,1,50.12,2026-04-07 15:49:22+00:00,web,1.0,2026-04-07,15
U0234,I0001,rating,4.0,1,31.44,2026-03-22 03:27:22+00:00,web,4.0,2026-03-22,3
U0125,I0054,purchase,,2,35.21,2026-04-18 00:42:22+00:00,web,5.0,2026-04-18,0
U0063,I0042,view,,1,34.64,2026-04-11 01:28:22+00:00,mobile,1.0,2026-04-11,1
U0052,I0009,rating,5.0,1,26.36,2026-03-23 10:24:22+00:00,mobile,5.0,2026-03-23,10
U0078,I0038,cart,,1,23.01,2026-02-12 12:49:22+00:00,web,3.0,2026-02-12,12
U0007,I0086,view,,1,33.96,2026-03-15 17:17:22+00:00,mobile,1.0,2026-03-15,17
U0210,I0069,purchase,,1,41.22,2026-04-15 09:22:22+00:00,mobile,5.0,2026-04-15,9
U0128,I0105,rating,5.0,1,20.28,2026-02-04 12:01:22+00:00,web,5.0,2026-02-04,12
U0043,I0001,view,,1,31.44,2026-03-29 15:25:22+00:00,mobile,1.0,2026-03-29,15
U0028,I0041,rating,5.0,1,35.48,2026-02-18 21:51:22+00:00,web,5.0,2026-02-18,21
U0069,I0051,purchase,,2,24.93,2026-03-31 12:04:22+00:00,mobile,5.0,2026-03-31,12
U0101,I0108,view,,1,101.53,2026-04-04 05:57:22+00:00,mobile,1.0,2026-04-04,5
U0125,I0071,purchase,,1,31.77,2026-04-05 09:01:22+00:00,web,5.0,2026-04-05,9
U0027,I0080,view,,1,16.0,2026-04-15 16:35:22+00:00,web,1.0,2026-04-15,16
U0086,I0080,view,,1,16.0,2026-03-27 09:09:22+00:00,web,1.0,2026-03-27,9
U0081,I0072,purchase,,1,21.99,2026-04-09 21:00:22+00:00,mobile,5.0,2026-04-09,21
U0044,I0046,cart,,1,32.06,2026-02-22 16:22:22+00:00,web,3.0,2026-02-22,16
U0141,I0110,view,,1,26.64,2026-04-21 12:51:22+00:00,mobile,1.0,2026-04-21,12
U0062,I0074,purchase,,1,19.52,2026-03-01 19:15:22+00:00,mobile,5.0,2026-03-01,19
U0106,I0085,purchase,,2,64.61,2026-03-03 02:13:22+00:00,mobile,5.0,2026-03-03,2
U0224,I0077,view,,1,43.74,2026-03-08 12:55:22+00:00,mobile,1.0,2026-03-08,12
U0178,I0110,rating,2.0,1,26.64,2026-02-28 10:26:22+00:00,web,2.0,2026-02-28,10
U0103,I0017,cart,,1,25.29,2026-02-03 03:01:22+00:00,mobile,3.0,2026-02-03,3
U0175,I0065,rating,5.0,1,45.15,2026-03-06 08:39:22+00:00,mobile,5.0,2026-03-06,8
U0078,I0009,cart,,1,26.36,2026-03-28 19:08:22+00:00,mobile,3.0,2026-03-28,19
U0082,I0065,view,,1,45.15,2026-04-10 19:45:22+00:00,mobile,1.0,2026-04-10,19
U0010,I0034,view,,1,32.38,2026-02-02 17:12:22+00:00,mobile,1.0,2026-02-02,17
U0193,I0024,cart,,1,24.65,2026-04-06 11:09:22+00:00,web,3.0,2026-04-06,11
U0098,I0043,purchase,,2,34.18,2026-02-23 22:50:22+00:00,mobile,5.0,2026-02-23,22
U0152,I0098,view,,1,35.06,2026-04-12 18:34:22+00:00,mobile,1.0,2026-04-12,18
U0219,I0106,purchase,,1,26.93,2026-02-25 14:45:22+00:00,web,5.0,2026-02-25,14
U0198,I0103,view,,1,51.23,2026-04-17 20:18:22+00:00,web,1.0,2026-04-17,20
U0214,I0074,cart,,1,19.52,2026-05-02 10:18:22+00:00,mobile,3.0,2026-05-02,10
U0193,I0026,view,,1,13.5,2026-02-17 12:43:22+00:00,web,1.0,2026-02-17,12
U0053,I0085,view,,1,64.61,2026-04-12 00:02:22+00:00,web,1.0,2026-04-12,0
U0104,I0049,purchase,,1,10.95,2026-02-22 11:26:22+00:00,web,5.0,2026-02-22,11
U0121,I0002,cart,,1,22.56,2026-04-01 04:54:22+00:00,mobile,3.0,2026-04-01,4
U0118,I0031,view,,1,6.52,2026-02-18 16:11:22+00:00,mobile,1.0,2026-02-18,16
U0006,I0061,purchase,,2,17.75,2026-03-15 14:47:22+00:00,mobile,5.0,2026-03-15,14
U0095,I0013,view,,1,28.54,2026-05-02 11:04:22+00:00,web,1.0,2026-05-02,11
U0214,I0095,view,,1,11.84,2026-04-08 12:56:22+00:00,web,1.0,2026-04-08,12
U0202,I0068,view,,1,16.18,2026-04-27 13:38:22+00:00,mobile,1.0,2026-04-27,13
U0203,I0106,view,,1,26.93,2026-03-02 17:47:22+00:00,mobile,1.0,2026-03-02,17
U0103,I0020,view,,1,27.33,2026-04-04 21:59:22+00:00,web,1.0,2026-04-04,21
U0070,I0054,rating,5.0,1,35.21,2026-02-20 10:55:22+00:00,web,5.0,2026-02-20,10
U0012,I0080,purchase,,1,16.0,2026-03-26 10:26:22+00:00,web,5.0,2026-03-26,10
U0025,I0041,view,,1,35.48,2026-03-07 19:16:22+00:00,web,1.0,2026-03-07,19
U0096,I0109,cart,,1,70.56,2026-02-19 06:37:22+00:00,mobile,3.0,2026-02-19,6
U0106,I0104,view,,1,41.88,2026-02-19 12:17:22+00:00,mobile,1.0,2026-02-19,12
U0137,I0102,view,,1,45.37,2026-04-27 19:34:22+00:00,web,1.0,2026-04-27,19
U0045,I0117,rating,3.0,1,42.8,2026-05-01 12:44:22+00:00,web,3.0,2026-05-01,12
U0037,I0095,purchase,,1,11.84,2026-04-05 03:00:22+00:00,mobile,5.0,2026-04-05,3
U0134,I0052,view,,1,30.37,2026-03-28 08:53:22+00:00,web,1.0,2026-03-28,8
U0096,I0115,cart,,1,29.97,2026-04-24 06:59:22+00:00,mobile,3.0,2026-04-24,6
U0080,I0023,cart,,1,51.99,2026-02-25 18:04:22+00:00,mobile,3.0,2026-02-25,18
U0031,I0042,purchase,,1,34.64,2026-03-21 21:38:22+00:00,mobile,5.0,2026-03-21,21
U0157,I0084,purchase,,1,27.83,2026-02-20 01:04:22+00:00,mobile,5.0,2026-02-20,1
U0022,I0017,view,,1,25.29,2026-02-17 16:05:22+00:00,web,1.0,2026-02-17,16
U0202,I0104,view,,1,41.88,2026-04-17 07:54:22+00:00,mobile,1.0,2026-04-17,7
U0078,I0050,view,,1,15.33,2026-02-17 03:41:22+00:00,web,1.0,2026-02-17,3
U0209,I0098,rating,4.0,1,35.06,2026-03-28 21:20:22+00:00,web,4.0,2026-03-28,21
U0044,I0061,rating,4.0,1,17.75,2026-05-01 16:10:22+00:00,web,4.0,2026-05-01,16
U0180,I0034,view,,1,32.38,2026-04-11 11:05:22+00:00,web,1.0,2026-04-11,11
U0019,I0006,purchase,,1,21.38,2026-03-25 09:46:22+00:00,web,5.0,2026-03-25,9
U0158,I0051,view,,1,24.93,2026-04-21 22:53:22+00:00,mobile,1.0,2026-04-21,22
U0033,I0075,view,,1,25.5,2026-03-20 20:16:22+00:00,web,1.0,2026-03-20,20
U0057,I0079,cart,,1,55.92,2026-03-10 07:32:22+00:00,mobile,3.0,2026-03-10,7
U0116,I0019,view,,1,35.63,2026-04-11 18:33:22+00:00,web,1.0,2026-04-11,18
U0104,I0061,view,,1,17.75,2026-03-16 06:16:22+00:00,web,1.0,2026-03-16,6
U0142,I0025,rating,5.0,1,15.52,2026-02-20 12:09:22+00:00,mobile,5.0,2026-02-20,12
U0082,I0086,cart,,1,33.96,2026-02-17 13:16:22+00:00,mobile,3.0,2026-02-17,13
U0002,I0082,view,,1,27.22,2026-02-04 04:45:22+00:00,web,1.0,2026-02-04,4
U0148,I0030,rating,5.0,1,19.11,2026-03-15 11:28:22+00:00,web,5.0,2026-03-15,11
U0100,I0055,view,,1,14.43,2026-04-24 10:29:22+00:00,web,1.0,2026-04-24,10
U0128,I0029,view,,1,83.41,2026-05-02 14:11:22+00:00,mobile,1.0,2026-05-02,14
U0240,I0070,cart,,1,26.73,2026-04-13 00:27:22+00:00,web,3.0,2026-04-13,0
U0203,I0075,view,,1,25.5,2026-03-13 16:16:22+00:00,web,1.0,2026-03-13,16
U0050,I0069,rating,4.0,1,41.22,2026-04-24 19:23:22+00:00,mobile,4.0,2026-04-24,19
U0224,I0047,rating,5.0,1,36.67,2026-04-19 15:46:22+00:00,mobile,5.0,2026-04-19,15
U0042,I0034,cart,,1,32.38,2026-03-10 05:14:22+00:00,web,3.0,2026-03-10,5
U0133,I0072,rating,3.0,1,21.99,2026-02-11 02:15:22+00:00,mobile,3.0,2026-02-11,2
U0166,I0074,view,,1,19.52,2026-03-13 01:34:22+00:00,mobile,1.0,2026-03-13,1
U0171,I0019,purchase,,1,35.63,2026-04-20 13:47:22+00:00,web,5.0,2026-04-20,13
U0052,I0077,cart,,1,43.74,2026-03-24 18:59:22+00:00,mobile,3.0,2026-03-24,18
U0137,I0058,view,,1,18.03,2026-04-02 18:51:22+00:00,web,1.0,2026-04-02,18
U0040,I0031,view,,1,6.52,2026-05-01 05:58:22+00:00,web,1.0,2026-05-01,5
U0069,I0115,cart,,1,29.97,2026-02-21 11:02:22+00:00,web,3.0,2026-02-21,11
U0228,I0051,view,,1,24.93,2026-03-06 01:32:22+00:00,web,1.0,2026-03-06,1
U0015,I0025,cart,,1,15.52,2026-03-05 12:16:22+00:00,web,3.0,2026-03-05,12
U0092,I0090,view,,1,12.85,2026-03-07 06:04:22+00:00,web,1.0,2026-03-07,6
U0079,I0031,cart,,1,6.52,2026-03-14 17:03:22+00:00,web,3.0,2026-03-14,17
U0107,I0119,rating,3.0,1,34.0,2026-02-24 15:51:22+00:00,web,3.0,2026-02-24,15
U0029,I0010,view,,1,50.12,2026-03-05 11:16:22+00:00,mobile,1.0,2026-03-05,11
U0215,I0096,view,,1,36.87,2026-02-19 02:24:22+00:00,web,1.0,2026-02-19,2
U0053,I0006,view,,1,21.38,2026-03-01 03:58:22+00:00,mobile,1.0,2026-03-01,3
U0135,I0114,view,,1,33.44,2026-03-24 08:32:22+00:00,web,1.0,2026-03-24,8
U0026,I0022,view,,1,23.73,2026-04-20 20:43:22+00:00,mobile,1.0,2026-04-20,20
U0030,I0116,view,,1,59.11,2026-03-24 16:19:22+00:00,web,1.0,2026-03-24,16
U0170,I0063,view,,1,17.91,2026-04-02 21:10:22+00:00,mobile,1.0,2026-04-02,21
U0039,I0108,view,,1,101.53,2026-02-27 13:55:22+00:00,web,1.0,2026-02-27,13
U0160,I0104,purchase,,1,41.88,2026-04-26 19:30:22+00:00,mobile,5.0,2026-04-26,19
U0240,I0074,view,,1,19.52,2026-04-03 20:30:22+00:00,web,1.0,2026-04-03,20
U0168,I0060,view,,1,48.07,2026-03-10 00:52:22+00:00,web,1.0,2026-03-10,0
U0092,I0022,view,,1,23.73,2026-02-26 14:52:22+00:00,mobile,1.0,2026-02-26,14
U0153,I0026,view,,1,13.5,2026-04-25 09:49:22+00:00,web,1.0,2026-04-25,9
U0196,I0066,view,,1,22.7,2026-04-19 16:59:22+00:00,web,1.0,2026-04-19,16
U0148,I0030,view,,1,19.11,2026-02-20 07:39:22+00:00,web,1.0,2026-02-20,7
U0219,I0012,view,,1,67.3,2026-04-30 07:23:22+00:00,mobile,1.0,2026-04-30,7
U0009,I0119,view,,1,34.0,2026-04-09 13:09:22+00:00,web,1.0,2026-04-09,13
U0226,I0048,cart,,1,22.53,2026-04-10 13:08:22+00:00,web,3.0,2026-04-10,13
U0204,I0095,view,,1,11.84,2026-02-25 09:00:22+00:00,web,1.0,2026-02-25,9
U0216,I0008,view,,1,36.94,2026-03-29 07:28:22+00:00,web,1.0,2026-03-29,7
U0068,I0108,view,,1,101.53,2026-04-24 22:28:22+00:00,web,1.0,2026-04-24,22
U0031,I0079,view,,1,55.92,2026-03-13 20:40:22+00:00,web,1.0,2026-03-13,20
U0156,I0007,view,,1,50.51,2026-03-15 22:32:22+00:00,mobile,1.0,2026-03-15,22
U0033,I0027,view,,1,58.32,2026-03-24 01:29:22+00:00,web,1.0,2026-03-24,1
U0152,I0096,rating,5.0,1,36.87,2026-04-08 09:41:22+00:00,mobile,5.0,2026-04-08,9
U0149,I0090,cart,,1,12.85,2026-04-05 22:56:22+00:00,web,3.0,2026-04-05,22
U0107,I0006,cart,,1,21.38,2026-03-20 08:25:22+00:00,mobile,3.0,2026-03-20,8
U0078,I0086,purchase,,1,33.96,2026-02-05 05:11:22+00:00,mobile,5.0,2026-02-05,5
U0006,I0096,view,,1,36.87,2026-02-12 12:55:22+00:00,web,1.0,2026-02-12,12
U0090,I0010,purchase,,1,50.12,2026-02-28 08:41:22+00:00,web,5.0,2026-02-28,8
U0030,I0037,cart,,1,17.51,2026-03-15 12:46:22+00:00,mobile,3.0,2026-03-15,12
U0105,I0118,purchase,,2,24.81,2026-02-15 18:37:22+00:00,mobile,5.0,2026-02-15,18
U0043,I0082,view,,1,27.22,2026-03-22 09:49:22+00:00,web,1.0,2026-03-22,9
U0197,I0029,view,,1,83.41,2026-04-16 02:25:22+00:00,web,1.0,2026-04-16,2
U0164,I0100,rating,1.0,1,54.26,2026-03-03 08:55:22+00:00,mobile,1.0,2026-03-03,8
U0102,I0114,view,,1,33.44,2026-03-30 06:56:22+00:00,mobile,1.0,2026-03-30,6
U0207,I0078,cart,,1,41.4,2026-04-29 05:56:22+00:00,web,3.0,2026-04-29,5
U0076,I0106,cart,,1,26.93,2026-02-03 03:22:22+00:00,web,3.0,2026-02-03,3
U0011,I0073,view,,1,25.28,2026-03-25 21:52:22+00:00,web,1.0,2026-03-25,21
U0201,I0025,cart,,1,15.52,2026-02-26 23:17:22+00:00,mobile,3.0,2026-02-26,23
U0136,I0076,cart,,1,36.2,2026-03-08 06:27:22+00:00,web,3.0,2026-03-08,6
U0201,I0062,view,,1,23.59,2026-04-04 10:37:22+00:00,mobile,1.0,2026-04-04,10
U0165,I0040,cart,,1,56.71,2026-02-26 18:42:22+00:00,web,3.0,2026-02-26,18
U0005,I0078,view,,1,41.4,2026-04-14 11:21:22+00:00,web,1.0,2026-04-14,11
U0005,I0119,rating,1.0,1,34.0,2026-04-02 14:11:22+00:00,web,1.0,2026-04-02,14
U0184,I0101,rating,3.0,1,48.0,2026-03-09 03:43:22+00:00,mobile,3.0,2026-03-09,3
U0181,I0109,view,,1,70.56,2026-02-21 19:42:22+00:00,mobile,1.0,2026-02-21,19
